,customer_id,customer_name,customer_segment,order_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_name,product_category,product_subcategory,product_manufacturer
8722,573,Nicole Hansen,Corporate,CA-2016-113901,10/19/16,Detroit,Michigan,Central,United States,48227,10/24/16,Standard Class,2077,1232,5,0, $45.00 ,0.3, $150.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8723,584,Parhena Norris,Home Office,US-2018-148768,11/30/18,Miami,Florida,South,United States,33180,12/2/18,Second Class,9843,1232,3,0.2, $9.00 ,0.13, $72.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8724,630,Rick Bensley,Home Office,CA-2017-103107,7/4/17,Seattle,Washington,West,United States,98103,7/4/17,Same Day,3562,1232,3,0.2, $9.00 ,0.13, $72.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8725,635,Rick Wilson,Corporate,CA-2018-166093,8/17/18,Brentwood,California,West,United States,94513,8/24/18,Standard Class,8167,1232,3,0.2, $9.00 ,0.13, $72.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8726,678,Sarah Brown,Consumer,CA-2018-119424,6/12/18,Kent,Washington,West,United States,98031,6/14/18,Second Class,6372,1232,3,0.2, $9.00 ,0.13, $72.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8727,698,Shirley Daniels,Home Office,CA-2018-102337,6/13/18,Chicago,Illinois,Central,United States,60653,6/16/18,First Class,5705,1232,2,0.2, $6.00 ,0.13, $48.00 ,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,OtterBox
8728,260,Emily Phan,Consumer,US-2017-131611,11/5/17,Houston,Texas,Central,United States,77036,11/9/17,Standard Class,9178,1200,7,0.32, $(225.00),-0.24, $957.00 ,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan
8729,323,Harry Marie,Corporate,US-2017-110170,9/27/17,Huntsville,Texas,Central,United States,77340,10/3/17,Standard Class,9033,1200,7,0.32, $(225.00),-0.24, $957.00 ,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan
8730,396,Joni Wasserman,Consumer,US-2016-164238,8/16/16,Philadelphia,Pennsylvania,East,United States,19120,8/20/16,Standard Class,8934,1200,3,0.5, $(205.00),-0.68, $301.00 ,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan
8731,434,Kelly Andreada,Consumer,CA-2018-168641,11/24/18,New York City,New York,East,United States,10035,12/1/18,Standard Class,8276,1200,2,0.2, $(16.00),-0.05, $322.00 ,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan
8732,514,Max Engle,Consumer,CA-2018-137449,6/29/18,Dallas,Texas,Central,United States,75220,6/30/18,First Class,7099,1200,3,0.32, $(96.00),-0.24, $410.00 ,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,O'Sullivan
8733,261,Eric Barreto,Consumer,CA-2015-123400,2/2/15,Saint Petersburg,Florida,South,United States,33710,2/9/15,Standard Class,583,1529,2,0.7, $(12.00),-0.67, $18.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8734,455,Lauren Leatherbury,Consumer,CA-2018-120222,4/25/18,Los Angeles,California,West,United States,90032,5/2/18,Standard Class,6396,1529,3,0.2, $28.00 ,0.38, $73.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8735,464,Lindsay Shagiari,Home Office,CA-2018-164168,11/12/18,Dallas,Texas,Central,United States,75081,11/18/18,Standard Class,8111,1529,5,0.8, $(46.00),-1.5, $31.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8736,494,Mark Cousins,Corporate,CA-2017-133711,11/26/17,Mobile,Alabama,South,United States,36608,11/29/17,First Class,4479,1529,3,0, $46.00 ,0.5, $92.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8737,603,Pete Armstrong,Home Office,CA-2015-148761,5/17/15,Eau Claire,Wisconsin,Central,United States,54703,5/21/15,Standard Class,1192,1529,3,0, $46.00 ,0.5, $92.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8738,625,Resi Pölking,Consumer,CA-2017-101980,8/19/17,New York City,New York,East,United States,10009,8/20/17,First Class,3537,1529,6,0.2, $55.00 ,0.38, $147.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8739,706,Speros Goranitis,Consumer,CA-2015-121573,11/3/15,New York City,New York,East,United States,10009,11/7/15,Standard Class,540,1529,2,0.2, $18.00 ,0.38, $49.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8740,710,Stephanie Ulpright,Home Office,CA-2016-134943,12/5/16,Ann Arbor,Michigan,Central,United States,48104,12/6/16,First Class,2633,1529,5,0, $76.00 ,0.5, $153.00 ,Surelock Post Binders,Office Supplies,Binders,Other
8741,262,Eric Hoffmann,Consumer,CA-2016-149384,7/10/16,Tempe,Arizona,West,United States,85281,7/10/16,Same Day,3004,71,3,0.7, $(2.00),-0.67, $3.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8742,263,Eric Murdock,Consumer,CA-2016-148873,10/1/16,Quincy,Illinois,Central,United States,62301,10/5/16,Standard Class,2992,71,4,0.8, $(4.00),-1.5, $3.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8743,364,Jeremy Ellison,Consumer,US-2017-132577,11/22/17,Houston,Texas,Central,United States,77095,11/27/17,Standard Class,9185,71,6,0.8, $(7.00),-1.5, $4.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8744,414,Kalyca Meade,Corporate,CA-2018-137463,12/16/18,Sunnyvale,California,West,United States,94086,12/20/18,Second Class,7101,71,2,0.2, $2.00 ,0.38, $6.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8745,422,Katherine Ducich,Consumer,CA-2016-145814,11/19/16,New York City,New York,East,United States,10035,11/24/16,Standard Class,2919,71,2,0.2, $2.00 ,0.38, $6.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8746,486,Maria Bertelson,Consumer,CA-2016-113131,9/24/16,Columbus,Ohio,East,United States,43229,9/24/16,Same Day,2049,71,6,0.7, $(4.00),-0.67, $7.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8747,617,Rachel Payne,Corporate,CA-2015-155264,10/19/15,San Francisco,California,West,United States,94110,10/22/15,Second Class,1332,71,1,0.2, $1.00 ,0.38, $3.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8748,685,Sean Braxton,Corporate,US-2018-165344,11/13/18,Springfield,Ohio,East,United States,45503,11/15/18,First Class,9956,71,10,0.7, $(7.00),-0.67, $11.00 ,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,ACCOHIDE
8749,262,Eric Hoffmann,Consumer,CA-2017-121755,1/16/17,Los Angeles,California,West,United States,90049,1/20/17,Second Class,4114,917,3,0, $12.00 ,0.13, $91.00 ,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Other
8750,306,Giulietta Weimer,Consumer,US-2018-113852,7/29/18,Seattle,Washington,West,United States,98115,8/2/18,Standard Class,9563,917,3,0, $12.00 ,0.13, $91.00 ,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Other
8751,769,Tracy Poddar,Corporate,US-2018-106131,1/14/18,Aurora,Colorado,West,United States,80013,1/16/18,First Class,9481,917,7,0.2, $(15.00),-0.09, $169.00 ,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Other
8752,262,Eric Hoffmann,Consumer,CA-2018-153080,5/22/18,Los Angeles,California,West,United States,90008,5/25/18,Second Class,7712,1064,7,0, $25.00 ,0.37, $68.00 ,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
8753,319,Harold Engle,Corporate,CA-2018-143252,12/18/18,Milwaukee,Wisconsin,Central,United States,53209,12/24/18,Standard Class,7334,1064,3,0, $11.00 ,0.37, $29.00 ,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
8754,340,Jack Garza,Consumer,CA-2015-142951,10/8/15,Charlotte,North Carolina,South,United States,28205,10/8/15,Same Day,1075,1064,3,0.2, $5.00 ,0.21, $23.00 ,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
8755,674,Sanjit Jacobs,Home Office,CA-2018-110212,5/1/18,Texarkana,Arkansas,South,United States,71854,5/5/18,Standard Class,6017,1064,5,0, $18.00 ,0.37, $49.00 ,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
8756,749,Tim Brockman,Consumer,US-2018-104661,1/15/18,Austin,Texas,Central,United States,78745,1/18/18,First Class,9468,1064,8,0.2, $13.00 ,0.21, $63.00 ,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
8757,262,Eric Hoffmann,Consumer,US-2017-110156,11/19/17,Houston,Texas,Central,United States,77041,11/24/17,Standard Class,9029,1340,3,0.2, $14.00 ,0.34, $41.00 ,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,Other
8758,647,Roger Demir,Consumer,CA-2016-112375,12/21/16,Daytona Beach,Florida,South,United States,32114,12/27/16,Standard Class,2031,1340,2,0.2, $9.00 ,0.34, $27.00 ,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,Other
8759,262,Eric Hoffmann,Consumer,US-2017-110156,11/19/17,Houston,Texas,Central,United States,77041,11/24/17,Standard Class,9032,1555,6,0.2, $(16.00),-0.16, $101.00 ,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco
8760,398,Joseph Holt,Consumer,CA-2018-135860,12/1/18,Saginaw,Michigan,Central,United States,48601,12/7/18,Standard Class,7042,1555,4,0, $6.00 ,0.07, $84.00 ,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco
8761,400,Joy Daniels,Consumer,CA-2015-110611,10/6/15,Philadelphia,Pennsylvania,East,United States,19120,10/13/15,Standard Class,285,1555,5,0.2, $(14.00),-0.16, $84.00 ,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco
8762,401,Joy Smith,Consumer,CA-2018-163265,2/16/18,Decatur,Illinois,Central,United States,62521,2/21/18,Standard Class,8076,1555,3,0.2, $(8.00),-0.16, $50.00 ,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco
8763,451,Laura Armstrong,Corporate,CA-2017-155187,9/24/17,Los Angeles,California,West,United States,90004,9/26/17,Second Class,5109,1555,2,0, $3.00 ,0.07, $42.00 ,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco
8764,554,Naresj Patel,Consumer,CA-2016-131338,8/9/16,New York City,New York,East,United States,10024,8/12/16,First Class,2533,1555,2,0, $3.00 ,0.07, $42.00 ,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco
8765,263,Eric Murdock,Consumer,CA-2016-156566,10/1/16,Portland,Oregon,West,United States,97206,10/4/16,First Class,3181,1629,2,0.2, $50.00 ,0.09, $573.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8766,271,Erin Smith,Corporate,CA-2017-108056,9/29/17,Springfield,Oregon,West,United States,97477,10/3/17,Standard Class,3688,1629,3,0.2, $75.00 ,0.09, $859.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8767,281,Frank Atkinson,Corporate,CA-2018-122364,9/24/18,Los Angeles,California,West,United States,90008,9/29/18,Standard Class,6519,1629,3,0.2, $75.00 ,0.09, $859.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8768,311,Greg Matthias,Consumer,CA-2015-103310,5/10/15,San Jose,California,West,United States,95123,5/15/15,Standard Class,97,1629,5,0.2, $125.00 ,0.09," $1,432.00 ",Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8769,507,Matt Hagelstein,Corporate,CA-2018-130841,7/28/18,San Francisco,California,West,United States,94110,8/1/18,Standard Class,6840,1629,4,0.2, $100.00 ,0.09," $1,146.00 ",Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8770,566,Neola Schneider,Consumer,CA-2018-153045,1/19/18,Philadelphia,Pennsylvania,East,United States,19140,1/24/18,Second Class,7710,1629,2,0.4, $(93.00),-0.22, $430.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8771,735,Tanja Norvell,Home Office,CA-2017-121377,5/28/17,Park Ridge,Illinois,Central,United States,60068,6/2/17,Standard Class,4103,1629,1,0.2, $25.00 ,0.09, $286.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8772,740,Thea Hudgings,Corporate,CA-2018-127782,11/2/18,Philadelphia,Pennsylvania,East,United States,19140,11/6/18,Standard Class,6729,1629,4,0.4, $(186.00),-0.22, $859.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8773,757,Todd Sumrall,Corporate,CA-2016-136469,7/11/16,Wilmington,Delaware,East,United States,19805,7/12/16,First Class,2684,1629,2,0, $193.00 ,0.27, $716.00 ,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8774,762,Tonja Turnell,Home Office,CA-2016-135622,12/8/16,Fort Worth,Texas,Central,United States,76106,12/11/16,Second Class,2664,1629,6,0.2, $150.00 ,0.09," $1,718.00 ",Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
8775,264,Erica Bern,Corporate,CA-2017-135461,2/7/17,Los Angeles,California,West,United States,90049,2/10/17,Second Class,4533,1107,5,0.2, $39.00 ,0.06, $624.00 ,Motorola L703CM,Technology,Phones,Motorola
8776,384,John Castell,Consumer,CA-2016-127824,10/18/16,Seattle,Washington,West,United States,98115,10/22/16,Standard Class,2436,1107,2,0.2, $16.00 ,0.06, $250.00 ,Motorola L703CM,Technology,Phones,Motorola
8777,601,Pauline Webber,Corporate,CA-2017-113607,10/14/17,New York City,New York,East,United States,10009,10/18/17,Standard Class,3879,1107,7,0, $273.00 ,0.25," $1,092.00 ",Motorola L703CM,Technology,Phones,Motorola
8778,608,Peter McVee,Home Office,CA-2018-159667,11/9/18,Jacksonville,Florida,South,United States,32216,11/13/18,Standard Class,7931,1107,4,0.2, $31.00 ,0.06, $499.00 ,Motorola L703CM,Technology,Phones,Motorola
8779,631,Rick Duston,Consumer,US-2018-166688,5/20/18,Las Vegas,Nevada,West,United States,89115,5/26/18,Standard Class,9974,1107,9,0.2, $70.00 ,0.06," $1,123.00 ",Motorola L703CM,Technology,Phones,Motorola
8780,661,Russell D'Ascenzo,Consumer,CA-2016-139248,7/25/16,Los Angeles,California,West,United States,90032,7/30/16,Standard Class,2757,1107,5,0.2, $39.00 ,0.06, $624.00 ,Motorola L703CM,Technology,Phones,Motorola
8781,264,Erica Bern,Corporate,US-2017-150357,10/10/17,Greensboro,North Carolina,South,United States,27405,10/14/17,Standard Class,9296,1317,3,0.7, $(3.00),-0.67, $4.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8782,327,Helen Andreada,Consumer,CA-2016-155334,7/30/16,San Francisco,California,West,United States,94109,7/31/16,First Class,3149,1317,3,0.2, $4.00 ,0.38, $11.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8783,535,Michelle Lonsdale,Corporate,CA-2018-158953,6/4/18,Missouri City,Texas,Central,United States,77489,6/8/18,Standard Class,7905,1317,7,0.8, $(10.00),-1.5, $6.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8784,640,Rob Lucas,Consumer,CA-2017-168753,5/29/17,Montgomery,Alabama,South,United States,36116,6/1/17,Second Class,5539,1317,5,0, $11.00 ,0.5, $23.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8785,673,Sanjit Engle,Consumer,CA-2017-158841,2/2/17,Arlington,Virginia,South,United States,22204,2/4/17,Second Class,5243,1317,8,0, $18.00 ,0.5, $36.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8786,684,Scott Williamson,Consumer,CA-2017-127761,11/10/17,New York City,New York,East,United States,10009,11/14/17,Standard Class,4287,1317,1,0.2, $1.00 ,0.38, $4.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8787,718,Stewart Visinsky,Consumer,CA-2015-169257,6/6/15,Jacksonville,Florida,South,United States,32216,6/12/15,Standard Class,1666,1317,1,0.7, $(1.00),-0.67, $1.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8788,747,Thomas Thornton,Consumer,CA-2016-168564,8/8/16,San Francisco,California,West,United States,94109,8/8/16,Same Day,3438,1317,2,0.2, $3.00 ,0.38, $7.00 ,Presstex Flexible Ring Binders,Office Supplies,Binders,Other
8789,265,Erica Hackney,Consumer,CA-2016-156510,9/25/16,Meriden,Connecticut,East,United States,6450,9/29/16,Standard Class,3177,1587,1,0, $2.00 ,0.33, $7.00 ,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,Other
8790,374,Jim Karlsson,Consumer,CA-2015-121727,8/19/15,Columbus,Ohio,East,United States,43229,8/24/15,Standard Class,544,1587,2,0.2, $2.00 ,0.16, $11.00 ,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,Other
8791,378,Jim Sink,Corporate,CA-2017-109806,9/17/17,Los Angeles,California,West,United States,90036,9/22/17,Standard Class,3746,1587,3,0, $7.00 ,0.33, $20.00 ,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,Other
8792,266,Erica Hernandez,Home Office,CA-2015-140165,5/13/15,Hialeah,Florida,South,United States,33012,5/15/15,First Class,1006,683,8,0.7, $(332.00),-0.83, $398.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8793,413,Justin Ritter,Corporate,CA-2018-159506,11/27/18,Columbus,Indiana,Central,United States,47201,12/2/18,Standard Class,7926,683,3,0, $224.00 ,0.45, $498.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8794,587,Patrick Gardner,Consumer,US-2017-162859,2/15/17,New York City,New York,East,United States,10009,2/22/17,Standard Class,9378,683,3,0.2, $124.00 ,0.31, $398.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8795,622,Randy Ferguson,Corporate,CA-2016-106187,6/23/16,East Point,Georgia,South,United States,30344,6/29/16,Standard Class,1858,683,1,0, $75.00 ,0.45, $166.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8796,671,Sandra Glassco,Consumer,CA-2016-164882,10/31/16,Redlands,California,West,United States,92374,10/31/16,Same Day,3369,683,3,0.2, $124.00 ,0.31, $398.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8797,687,Sean Miller,Home Office,US-2016-130512,8/21/16,Allentown,Pennsylvania,East,United States,18103,8/25/16,Standard Class,8776,683,2,0.7, $(83.00),-0.83, $100.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8798,758,Tom Ashbrook,Home Office,US-2015-119081,9/12/15,Olathe,Kansas,Central,United States,66062,9/19/15,Standard Class,8405,683,2,0, $149.00 ,0.45, $332.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8799,773,Trudy Brown,Consumer,CA-2018-120168,5/25/18,New York City,New York,East,United States,10009,5/25/18,Same Day,6394,683,5,0.2, $207.00 ,0.31, $664.00 ,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,GBC
8800,266,Erica Hernandez,Home Office,CA-2018-167381,9/22/18,Lansing,Michigan,Central,United States,48911,9/24/18,Second Class,8217,1191,2,0, $41.00 ,0.17, $242.00 ,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8801,372,Jill Stevenson,Corporate,US-2015-127978,3/3/15,Columbus,Ohio,East,United States,43229,3/8/15,Standard Class,8440,1191,5,0.5, $(200.00),-0.66, $302.00 ,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8802,405,Juliana Krohn,Consumer,CA-2018-141117,10/2/18,Springfield,Oregon,West,United States,97477,10/8/18,Standard Class,7254,1191,6,0.7, $(385.00),-1.77, $218.00 ,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8803,413,Justin Ritter,Corporate,CA-2018-143378,9/19/18,Springfield,Oregon,West,United States,97477,9/25/18,Standard Class,7343,1191,2,0.7, $(128.00),-1.77, $73.00 ,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8804,433,Keith Herrera,Consumer,CA-2018-117457,12/8/18,San Francisco,California,West,United States,94110,12/12/18,Standard Class,6271,1191,13,0.15, $31.00 ,0.02," $1,337.00 ",O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8805,584,Parhena Norris,Home Office,US-2018-132031,4/23/18,Clarksville,Tennessee,South,United States,37042,4/27/18,Standard Class,9715,1191,4,0.2, $(15.00),-0.04, $387.00 ,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8806,755,Toby Swindell,Consumer,CA-2015-146591,1/19/15,Scottsdale,Arizona,West,United States,85254,1/20/15,First Class,1155,1191,5,0.7, $(321.00),-1.77, $181.00 ,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan
8807,268,Erin Ashbrook,Corporate,CA-2015-151162,12/5/15,Columbus,Ohio,East,United States,43229,12/9/15,Standard Class,1239,1039,1,0.4, $(9.00),-0.25, $37.00 ,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,Other
8808,530,Michael Paige,Corporate,US-2016-163433,4/18/16,Mcallen,Texas,Central,United States,78501,4/22/16,Second Class,8925,1039,2,0.2, $6.00 ,0.06, $98.00 ,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,Other
